                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r24.08.1"                               "gfortran"                                 "13.3.0"                   "aarch64-macos-24.7.1"                                 "CRMATH"                               "20250323"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87 
                                     390                  1.7543091702559024E+007                  9.9999999154345414E+000                 -1.1373289312001519E+001                  3.2183020723310447E+000                                      929                  1.6075437057825916E+000                  1.5968953808023834E-001                  7.8130194600299305E-008                  9.9999989163362513E-001                  9.9999955536056528E-001                  1.5968953808023834E-001                  7.8130194600299305E-008                  9.9999989163362513E-001                  9.9999955536056528E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4832325771391076E+033                  4.5071994652358172E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9932610939436120E+000                 -2.6774236325554654E+001                 -9.8999999999999986E+001                  3.9932610939436115E+000                  4.3282548610640550E+000                  9.8312964825115287E+003                  3.9926107933227888E+000                  8.6244883539778139E-001                  3.7131699528349391E+000                  5.1661849848328748E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5475852292238139E+000                  1.0128903464332761E+000                  1.6505998129249388E+001                  1.0726848751413984E+000                  5.7435007861721654E-001                  1.4870015679719900E-001                  8.3188070009394555E-001                  1.5882154660672802E-004                  3.4980504782489147E-004                  3.4468833607860750E-003                  9.3805276451495410E-003                  5.6958769095187236E+000                  4.1042343782153470E+000                  4.7163552154451510E-001                  3.9931304094439359E+000                 -2.6774236325554654E+001                  0.0000000000000000E+000                                        0                  3.9000000000000000E+002                  1.7543091702559024E+007                  2.1987455851891169E+000                  1.8954327449112437E+001                  2.0537602051909323E+002                  2.3075956947291311E+002                  7.3741659339819892E+000                  6.9918119649306805E+000                 -1.2047807216493447E-002                 -2.0506901187472459E-001                  9.9999999154345414E+000                  8.9000000845654572E+000                 -1.1373289312001519E+001                 -1.1373289312001519E+001                 -1.1373289312001519E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  5.3850039178768580E+053                 -1.8506641480224867E+035                  0.0000000000000000E+000                 -1.8506641480224867E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                     400                  1.7558707409258459E+007                  9.9999998079984476E+000                 -1.1012070497430395E+001                  3.1729943737872803E+000                                      929                  1.6045863786269579E+000                  1.5968953979587916E-001                  7.8130194285379854E-008                  9.9999989163562908E-001                  9.9999955338740387E-001                  1.5968953979587916E-001                  7.8130194285379854E-008                  9.9999989163562908E-001                  9.9999955338740387E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4812549781570267E+033                  4.5040799351738258E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9935767607074100E+000                 -2.6761348821476151E+001                 -9.8999999999999986E+001                  3.9935767607074100E+000                  4.3280783181714808E+000                  9.8384554821794627E+003                  3.9929269248321839E+000                  8.6295998693762577E-001                  3.7121476450893600E+000                  5.1540383426215931E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5477893766346531E+000                  1.0134812450337429E+000                  1.6506312012698629E+001                  1.0740458953094565E+000                  5.7387753465526570E-001                  1.4775506888107542E-001                  8.3282592579784898E-001                  1.5892920885575711E-004                  3.4884648192964321E-004                  3.4468833607860698E-003                  9.3805276451495341E-003                  5.6943287673157235E+000                  4.1057825844731228E+000                  4.6903640372170730E-001                  3.9934469504958239E+000                 -2.6761348821476151E+001                  0.0000000000000000E+000                                        0                  4.0000000000000000E+002                  1.7558707409258459E+007                  2.1987444593004017E+000                  1.8954320978615396E+001                  2.0537605805321513E+002                  2.3075960638128393E+002                  7.3741633789103984E+000                  6.9918096152138629E+000                 -1.0883989935881742E-002                 -2.0459727553277129E-001                  9.9999998079984476E+000                  8.9000001920015528E+000                 -1.1012070497430395E+001                 -1.1012070497430395E+001                 -1.1012070497430395E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  5.3850030058796465E+053                 -1.8506663857623562E+035                  0.0000000000000000E+000                 -1.8506663857623562E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                     410                  1.7572778424089745E+007                  9.9999995984230665E+000                 -1.0691861091995868E+001                  3.1278056827677161E+000                                      929                  1.6017104418606603E+000                  1.5968954314257594E-001                  7.8130193158302514E-008                  9.9999989163953074E-001                  9.9999955161379261E-001                  1.5968954314257594E-001                  7.8130193158302514E-008                  9.9999989163953074E-001                  9.9999955161379261E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4794828505500749E+033                  4.5012739482141508E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9938614420871343E+000                 -2.6749679101501687E+001                 -9.8999999999999986E+001                  3.9938614420871343E+000                  4.3279189903090405E+000                  9.8449174071227771E+003                  3.9932120770225081E+000                  8.6342121875766897E-001                  3.7112251723475302E+000                  5.1431024126362809E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5479743633752312E+000                  1.0140168702863250E+000                  1.6506598286069067E+001                  1.0752761089847795E+000                  5.7345143584956670E-001                  1.4690287127661017E-001                  8.3367824714168903E-001                  1.5902672656178677E-004                  3.4798675691918445E-004                  3.4468833607860716E-003                  9.3805276451495358E-003                  5.6929327287261984E+000                  4.1071785697800358E+000                  4.6668945601030842E-001                  3.9937324162051198E+000                 -2.6749679101501687E+001                  0.0000000000000000E+000                                        0                  4.1000000000000000E+002                  1.7572778424089745E+007                  2.1987434355893103E+000                  1.8954315095333527E+001                  2.0537609476298584E+002                  2.3075963735818081E+002                  7.3741610164247033E+000                  6.9918075173775298E+000                 -9.8326482657644185E-003                 -2.0416975354069083E-001                  9.9999995984230665E+000                  8.9000004015769321E+000                 -1.0691861091995868E+001                 -1.0691861091995868E+001                 -1.0691861091995868E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  5.3850021840954463E+053                 -1.8506684242030988E+035                  0.0000000000000000E+000                 -1.8506684242030988E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                     420                  1.7585460689271454E+007                  9.9999992198148515E+000                 -1.0403898165215283E+001                  3.0827280247901965E+000                                      929                  1.5989272009153848E+000                  1.5968954918855466E-001                  7.8130197818031081E-008                  9.9999989164648417E-001                  9.9999954993519702E-001                  1.5968954918855466E-001                  7.8130197818031081E-008                  9.9999989164648417E-001                  9.9999954993519702E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4779391155702995E+033                  4.4987492117731922E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9941182547703931E+000                 -2.6739114133996402E+001                 -1.1740169830895265E+001                  3.9941182547703931E+000                  4.3277751863367477E+000                  9.8507506412960447E+003                  3.9934693256196052E+000                  8.6383745100080367E-001                  3.7103926914185137E+000                  5.1332532574522411E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5481419439347333E+000                  1.0145022546460307E+000                  1.6506859149865274E+001                  1.0763880262606775E+000                  5.7306714841854556E-001                  1.4613429642075421E-001                  8.3444693318793861E-001                  1.5911503677847521E-004                  3.4721512920428388E-004                  3.4468833607860668E-003                  9.3805276451495358E-003                  5.6916735608112417E+000                  4.1084375033255567E+000                  4.6457016498650583E-001                  3.9939899329887432E+000                 -2.6739114133996402E+001                  0.0000000000000000E+000                                        0                  4.2000000000000000E+002                  1.7585460689271454E+007                  2.1987424974465757E+000                  1.8954309703813387E+001                  2.0537613270916964E+002                  2.3075966144101440E+002                  7.3741587858968760E+000                  6.9918056593105673E+000                 -8.8829071210671674E-003                 -2.0378212253108291E-001                  9.9999992198148515E+000                  8.9000007801851453E+000                 -1.0403898165215283E+001                 -1.0403898165215283E+001                 -1.0403898165215283E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  5.3850014434170922E+053                 -1.8506702988412569E+035                  0.0000000000000000E+000                 -1.8506702988412569E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                     430                  1.7596890949687339E+007                  9.9999985807639824E+000                 -1.0140375258847111E+001                  3.0369594404324234E+000                                      929                  1.5966892514430100E+000                  1.5806261562802637E-001                  7.8130202395609164E-008                  9.9999989165797565E-001                  9.9999954839108973E-001                  1.5806261562802637E-001                  7.8130202395609164E-008                  9.9999989165797565E-001                  9.9999954839108973E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4765615046831886E+033                  4.4964321771441158E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9943609074180086E+000                 -2.6729561921885555E+001                 -9.8999999999999986E+001                  3.9943609074180086E+000                  4.3276447574298524E+000                  9.8559674996457252E+003                  3.9936992627233741E+000                  8.6421327736647835E-001                  3.7096410109335349E+000                  5.1243762646163623E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5482934912695505E+000                  1.0149406825250566E+000                  1.6507093245307818E+001                  1.0773985122298011E+000                  5.7271860398811192E-001                  1.4543720756848824E-001                  8.3514412716499720E-001                  1.5922295853575786E-004                  3.4651823296215833E-004                  3.4468833607860763E-003                  9.3805276451495393E-003                  5.6905378442637451E+000                  4.1095726942713489E+000                  4.6227757218799043E-001                  3.9942333326574504E+000                 -2.6729561921885555E+001                  0.0000000000000000E+000                                        0                  4.3000000000000000E+002                  1.7596890949687343E+007                  2.1987416276375367E+000                  1.8954304705007324E+001                  2.0537617453774200E+002                  2.3075967712333841E+002                  7.3741566166908719E+000                  6.9918040360419109E+000                 -8.0245589365067881E-003                 -2.0343303272092300E-001                  9.9999985807639824E+000                  8.9000014192360144E+000                 -1.0140375258847111E+001                 -1.0140375258847111E+001                 -1.0140375258847111E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  5.3850007758585289E+053                 -1.8506720476578936E+035                  0.0000000000000000E+000                 -1.8506720476578936E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                     440                  1.7607152038154069E+007                  9.9999975726890113E+000                 -9.9072533358333050E+000                  2.9897793234825487E+000                                      929                  1.5955727402931774E+000                  1.5806263156192993E-001                  7.8130212713329882E-008                  9.9999989167610259E-001                  9.9999954700174609E-001                  1.5806263156192993E-001                  7.8130212713329882E-008                  9.9999989167610259E-001                  9.9999954700174609E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4752526785301632E+033                  4.4943406689675259E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9945580018572131E+000                 -2.6720802446899221E+001                 -9.8999999999999986E+001                  3.9945580018572131E+000                  4.3275268329006513E+000                  9.8606673489773912E+003                  3.9939063080619777E+000                  8.6455264909418195E-001                  3.7089622236979793E+000                  5.1163732977815944E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5484324570054762E+000                  1.0153485058783354E+000                  1.6507314938447895E+001                  1.0783205399325015E+000                  5.7240114162181532E-001                  1.4480228284087585E-001                  8.3577914354115213E-001                  1.5929845465301843E-004                  3.4588582565272863E-004                  3.4468833607860785E-003                  9.3805276451495393E-003                  5.6895174776661754E+000                  4.1105921108372554E+000                  4.6102189979740610E-001                  3.9944308531988395E+000                 -2.6720802446899221E+001                  0.0000000000000000E+000                                        0                  4.4000000000000000E+002                  1.7607152038154077E+007                  2.1987408113844507E+000                  1.8954300013987552E+001                  2.0537622321443544E+002                  2.3075968241650335E+002                  7.3741544376335932E+000                  6.9918026537386071E+000                 -7.2488010004700025E-003                 -2.0311948935716662E-001                  9.9999975726890113E+000                  8.9000024273109801E+000                 -9.9072533358333050E+000                 -9.9072533358333050E+000                 -9.9072533358333050E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  5.3850001765822640E+053                 -1.8506737049026215E+035                  0.0000000000000000E+000                 -1.8506737049026215E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                     450                  1.7616387406231962E+007                  9.9999960687505958E+000                 -9.6953603451339241E+000                  2.9455000912312124E+000                                      929                  1.5945187146184259E+000                  1.5806265533358357E-001                  7.8130222608238766E-008                  9.9999989170314585E-001                  9.9999954575633931E-001                  1.5806265533358357E-001                  7.8130222608238766E-008                  9.9999989170314585E-001                  9.9999954575633931E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4740847041346034E+033                  4.4924812135843896E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9947462096439987E+000                 -2.6712856737054864E+001                 -9.8999999999999986E+001                  3.9947462096439987E+000                  4.3274211002675962E+000                  9.8649578717055592E+003                  3.9940952349379439E+000                  8.6485857779827546E-001                  3.7083503009745562E+000                  5.1091693829827354E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5485586166148604E+000                  1.0157184964882602E+000                  1.6507518181899613E+001                  1.0791521458100184E+000                  5.7211527763780168E-001                  1.4423055487729558E-001                  8.3635095350331279E-001                  1.5936479688384206E-004                  3.4531840005247726E-004                  3.4468833607860794E-003                  9.3805276451495445E-003                  5.6885982821286021E+000                  4.1115098846783873E+000                  4.5952149336605669E-001                  3.9946195544743199E+000                 -2.6712856737054864E+001                  0.0000000000000000E+000                                        0                  4.5000000000000000E+002                  1.7616387406231977E+007                  2.1987400280845586E+000                  1.8954295512349777E+001                  2.0537628230766799E+002                  2.3075967511432131E+002                  7.3741521581160878E+000                  6.9918015125237272E+000                 -6.5489269110249066E-003                 -2.0283688031930955E-001                  9.9999960687505958E+000                  8.9000039312493957E+000                 -9.6953603451339241E+000                 -9.6953603451339241E+000                 -9.6953603451339241E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  5.3849996372104647E+053                 -1.8506753149529467E+035                  0.0000000000000000E+000                 -1.8506753149529467E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                     460                  1.7624731298044279E+007                  9.9999938982760206E+000                 -9.4991339817985150E+000                  2.9011636878694174E+000                                      929                  1.5935131283571868E+000                  1.5806268964070025E-001                  7.8130239399608696E-008                  9.9999989174217507E-001                  9.9999954463762375E-001                  1.5806268964070025E-001                  7.8130239399608696E-008                  9.9999989174217507E-001                  9.9999954463762375E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4730250720043142E+033                  4.4908024310226374E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9949160735480307E+000                 -2.6705661835810016E+001                 -9.8999999999999986E+001                  3.9949160735480307E+000                  4.3273254473960714E+000                  9.8688161032090920E+003                  3.9942650563492328E+000                  8.6513479424697048E-001                  3.7077977738146055E+000                  5.1026734223187941E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5486729022533394E+000                  1.0160535017663133E+000                  1.6507702578200615E+001                  1.0799049053964116E+000                  5.7185689667057649E-001                  1.4371379294683531E-001                  8.3686778936395689E-001                  1.5942489002545356E-004                  3.4480717853306537E-004                  3.4468833607860785E-003                  9.3805276451495410E-003                  5.6877669082767506E+000                  4.1123391894546675E+000                  4.5811475249703720E-001                  3.9947898774035036E+000                 -2.6705661835810016E+001                  0.0000000000000000E+000                                        0                  4.6000000000000000E+002                  1.7624731298044294E+007                  2.1987392542204485E+000                  1.8954291064939081E+001                  2.0537635648810752E+002                  2.3075965210107140E+002                  7.3741496656190790E+000                  6.9918006214777684E+000                 -5.9165432507810875E-003                 -2.0258119633811728E-001                  9.9999938982760206E+000                  8.9000061017239691E+000                 -9.4991339817985150E+000                 -9.4991339817985150E+000                 -9.4991339817985150E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  5.3849991499029940E+053                 -1.8506769324842985E+035                  0.0000000000000000E+000                 -1.8506769324842985E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                     470                  1.7632260396694526E+007                  9.9999909405452563E+000                 -9.3290396795052448E+000                  2.8563876413048352E+000                                      927                  1.5925607576292244E+000                  1.5806273639143043E-001                  7.8130261678482793E-008                  9.9999988793371730E-001                  9.9999954363303434E-001                  1.5806273639143043E-001                  7.8130261678482793E-008                  9.9999988793371730E-001                  9.9999954363303434E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4720647483872786E+033                  4.4892865059038231E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9950691135395391E+000                 -2.6699155415137596E+001                 -1.1740169830895265E+001                  3.9950691135395391E+000                  4.3272389840377441E+000                  9.8722923553162072E+003                  3.9944180079554306E+000                  8.6538419676672285E-001                  3.7072988403223888E+000                  5.0968146492342694E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5487762864523260E+000                  1.0163566704096538E+000                  1.6507869860301831E+001                  1.0805853207330693E+000                  5.7162365727574205E-001                  1.4324731416074468E-001                  8.3733433473639263E-001                  1.5947924154522883E-004                  3.4434704233242782E-004                  3.4468833607860781E-003                  9.3805276451495445E-003                  5.6870157440286482E+000                  4.1130875140412044E+000                  4.5683577183249818E-001                  3.9949433328826776E+000                 -2.6699155415137596E+001                  0.0000000000000000E+000                                        0                  4.7000000000000000E+002                  1.7632260396694541E+007                  2.1987384744653395E+000                  1.8954286583672179E+001                  2.0537644901869893E+002                  2.3075961112720131E+002                  7.3741468834791295E+000                  6.9917999897953216E+000                 -5.3451312077472703E-003                 -2.0235019929232165E-001                  9.9999909405452563E+000                  8.9000090594547370E+000                 -9.3290396795052448E+000                 -9.3290396795052448E+000                 -9.3290396795052448E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  5.3849987101814176E+053                 -1.8506785947181339E+035                  0.0000000000000000E+000                 -1.8506785947181339E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                     480                  1.7639051591331121E+007                  9.9999870729374987E+000                 -9.1798762445683035E+000                  2.8116122415819409E+000                                      927                  1.5916646589506007E+000                  1.5806279752397787E-001                  7.8130291773712156E-008                  9.9999988800693274E-001                  9.9999954273240654E-001                  1.5806279752397787E-001                  7.8130291773712156E-008                  9.9999988800693274E-001                  9.9999954273240654E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4711953723251516E+033                  4.4879183169403519E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9952070172639567E+000                 -2.6693274360390387E+001                 -9.8999999999999986E+001                  3.9952070172639567E+000                  4.3271608669051584E+000                  9.8754262225504608E+003                  3.9945558488156712E+000                  8.6560935146201412E-001                  3.7068483629635507E+000                  5.0915306556957412E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5488697623181009E+000                  1.0166309101778654E+000                  1.6508021553792350E+001                  1.0811999987327576E+000                  5.7141320436651954E-001                  1.4282640834550867E-001                  8.3775530051218716E-001                  1.5952837612227187E-004                  3.4393294764917942E-004                  3.4468833607860685E-003                  9.3805276451495410E-003                  5.6863371348597251E+000                  4.1137623902070803E+000                  4.5567916168964023E-001                  3.9950816110209084E+000                 -2.6693274360390387E+001                  0.0000000000000000E+000                                        0                  4.8000000000000000E+002                  1.7639051591331139E+007                  2.1987376733232180E+000                  1.8954281979493175E+001                  2.0537656321152144E+002                  2.3075954990521606E+002                  7.3741437339869735E+000                  6.9917996269685077E+000                 -4.8289057506126498E-003                 -2.0214160909796947E-001                  9.9999870729374987E+000                  8.9000129270624946E+000                 -9.1798762445683035E+000                 -9.1798762445683035E+000                 -9.1798762445683035E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  5.3849983135552486E+053                 -1.8506803382087817E+035                  0.0000000000000000E+000                 -1.8506803382087817E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
                                     490                  1.7645177976312757E+007                  9.9999821876208923E+000                 -9.0412412896160781E+000                  2.7668930655465087E+000                                      927                  1.5908253378001980E+000                  1.5806287474279870E-001                  7.8130331079801669E-008                  9.9999988809941431E-001                  9.9999954192736684E-001                  1.5806287474279870E-001                  7.8130331079801669E-008                  9.9999988809941431E-001                  9.9999954192736684E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4704085443345317E+033                  4.4866833219317217E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9953312742394984E+000                 -2.6687958730790545E+001                 -9.8999999999999986E+001                  3.9953312742394984E+000                  4.3270902827894648E+000                  9.8782504018846466E+003                  3.9946800308130195E+000                  8.6581261069207593E-001                  3.7064416323364964E+000                  5.0867645070986200E+003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5489542742113498E+000                  1.0168789724030725E+000                  1.6508159086610128E+001                  1.0817552765546357E+000                  5.7122329446384923E-001                  1.4244658854304762E-001                  8.3813517432484308E-001                  1.5957279262106085E-004                  3.4356015721067419E-004                  3.4468833607860694E-003                  9.3805276451495393E-003                  5.6857237967131979E+000                  4.1143709950286969E+000                  4.5463417466907124E-001                  3.9952062052201121E+000                 -2.6687958730790545E+001                  0.0000000000000000E+000                                        0                  4.9000000000000000E+002                  1.7645177976312775E+007                  2.1987368367758093E+000                  1.8954277171838712E+001                  2.0537670199137796E+002                  2.3075946643719175E+002                  7.3741401479311097E+000                  6.9917995405152258E+000                 -4.3625509199209664E-003                 -2.0195323812303687E-001                  9.9999821876208923E+000                  8.9000178123791027E+000                 -9.0412412896160781E+000                 -9.0412412896160781E+000                 -9.0412412896160781E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0000000000000000E+000                  1.0000000000000000E+000                  5.3849979557556108E+053                 -1.8506821946372511E+035                  0.0000000000000000E+000                 -1.8506821946372511E+035                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  0.0000000000000000E+000 
